     lamd               
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
120000000     ,80000000 , 2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
270000000   ,180000000  ,2000
