   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   2.1000000e+01   2.0900000e+02
   0.0000000e+00   0.0000000e+00
   2.1800000e+02   2.0900000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   2.0900000e+02   2.1800000e+02
   0.0000000e+00   0.0000000e+00
   2.2700000e+02   2.1800000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   2.1800000e+02   2.2700000e+02
   0.0000000e+00   0.0000000e+00
   2.3600000e+02   2.2700000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   2.2700000e+02   2.3600000e+02
   0.0000000e+00   0.0000000e+00
   2.4500000e+02   2.3600000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   2.3600000e+02   2.4500000e+02
   0.0000000e+00   0.0000000e+00
   2.5400000e+02   2.4500000e+02
   2.4500000e+02   2.5400000e+02
   2.4500000e+02   2.5400000e+02
   2.4500000e+02   2.5400000e+02
   2.4500000e+02   2.5400000e+02
