   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   5.2000000e+01   1.0000000e+00
   0.0000000e+00   0.0000000e+00
   5.2000000e+01   5.1000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   5.1000000e+01   5.2000000e+01
   0.0000000e+00   0.0000000e+00
   5.1000000e+01   5.0000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   5.0000000e+01   5.1000000e+01
   0.0000000e+00   0.0000000e+00
   5.0000000e+01   4.9000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   4.9000000e+01   5.0000000e+01
   0.0000000e+00   0.0000000e+00
   4.9000000e+01   4.8000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   4.8000000e+01   4.9000000e+01
   0.0000000e+00   0.0000000e+00
   4.8000000e+01   4.7000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   4.7000000e+01   4.8000000e+01
   0.0000000e+00   0.0000000e+00
   4.7000000e+01   4.6000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   4.6000000e+01   4.7000000e+01
   0.0000000e+00   0.0000000e+00
   4.6000000e+01   4.5000000e+01
   4.5000000e+01   4.6000000e+01
   4.5000000e+01   4.6000000e+01
   4.5000000e+01   4.6000000e+01
   4.5000000e+01   4.6000000e+01
   4.5000000e+01   4.6000000e+01
   4.5000000e+01   4.6000000e+01
