*Node
      1, -0.300000012,  0.300000012
      2, -0.600000024,  0.300000012
      3, -0.600000024,           0.
      4, -0.300000012,           0.
      5,           0.,           0.
      6,           0.,  0.300000012
      7, -0.300000012,  0.600000024
      8,  0.600000024,  0.300000012
      9,  0.300000012,  0.300000012
     10,  0.300000012,           0.
     11,  0.600000024,           0.
     12,           0.,  0.600000024
     13,  0.300000012,  0.600000024
     14, -0.337500006,  0.300000012
     15,       -0.375,  0.300000012
     16, -0.412499994,  0.300000012
     17, -0.449999988,  0.300000012
     18, -0.487500012,  0.300000012
     19, -0.524999976,  0.300000012
     20,      -0.5625,  0.300000012
     21, -0.600000024,  0.262499988
     22, -0.600000024,  0.224999994
     23, -0.600000024,       0.1875
     24, -0.600000024,  0.150000006
     25, -0.600000024,  0.112499997
     26, -0.600000024,  0.075000003
     27, -0.600000024, 0.0375000015
     28,      -0.5625,           0.
     29, -0.524999976,           0.
     30, -0.487500012,           0.
     31, -0.449999988,           0.
     32, -0.412499994,           0.
     33,       -0.375,           0.
     34, -0.337500006,           0.
     35, -0.300000012, 0.0375000015
     36, -0.300000012,  0.075000003
     37, -0.300000012,  0.112499997
     38, -0.300000012,  0.150000006
     39, -0.300000012,       0.1875
     40, -0.300000012,  0.224999994
     41, -0.300000012,  0.262499988
     42,           0., 0.0375000015
     43,           0.,  0.075000003
     44,           0.,  0.112499997
     45,           0.,  0.150000006
     46,           0.,       0.1875
     47,           0.,  0.224999994
     48,           0.,  0.262499988
     49, -0.0375000015,  0.300000012
     50, -0.075000003,  0.300000012
     51, -0.112499997,  0.300000012
     52, -0.150000006,  0.300000012
     53,      -0.1875,  0.300000012
     54, -0.224999994,  0.300000012
     55, -0.262499988,  0.300000012
     56, -0.262499988,           0.
     57, -0.224999994,           0.
     58,      -0.1875,           0.
     59, -0.150000006,           0.
     60, -0.112499997,           0.
     61, -0.075000003,           0.
     62, -0.0375000015,           0.
     63, -0.324999988,  0.574999988
     64, -0.349999994,  0.550000012
     65,       -0.375,  0.524999976
     66, -0.400000006,          0.5
     67, -0.425000012,  0.474999994
     68, -0.449999988,  0.449999988
     69, -0.474999994,  0.425000012
     70,         -0.5,  0.400000006
     71, -0.524999976,        0.375
     72, -0.550000012,  0.349999994
     73, -0.574999988,  0.324999988
     74, -0.300000012,  0.337500006
     75, -0.300000012,        0.375
     76, -0.300000012,  0.412499994
