   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.5000000e+01   1.3600000e+02
   1.4500000e+02   1.3600000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.3600000e+02   1.4500000e+02
   1.5400000e+02   1.4500000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.4500000e+02   1.5400000e+02
   1.6300000e+02   1.5400000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.5400000e+02   1.6300000e+02
   1.7200000e+02   1.6300000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.6300000e+02   1.7200000e+02
   1.8100000e+02   1.7200000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.7200000e+02   1.8100000e+02
   1.9000000e+02   1.8100000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.8100000e+02   1.9000000e+02
   1.9900000e+02   1.9000000e+02
   1.9000000e+02   1.9900000e+02
