243,14,55.4166679
244,16,55.4166679
245,18,55.4166679
246,2,57.5
247,4,57.5
248,6,57.5
249,8,57.5
250,10,57.5
251,12,57.5
252,14,57.5
253,16,57.5
254,18,57.5
255,2,59.5833321
256,4,59.5833321
257,6,59.5833321
258,8,59.5833321
259,10,59.5833321
260,12,59.5833321
261,14,59.5833321
262,16,59.5833321
263,18,59.5833321
264,2,61.6666679
265,4,61.6666679
266,6,61.6666679
267,8,61.6666679
268,10,61.6666679
269,12,61.6666679
270,14,61.6666679
271,16,61.6666679
272,18,61.6666679
273,2,63.75
274,4,63.75
275,6,63.75
276,8,63.75
277,10,63.75
278,12,63.75
279,14,63.75
280,16,63.75
281,18,63.75
282,2,65.8333359
283,4,65.8333359
284,6,65.8333359
285,8,65.8333359
286,10,65.8333359
287,12,65.8333359
288,14,65.8333359
289,16,65.8333359
290,18,65.8333359
291,2,67.9166641
292,4,67.9166641
293,6,67.9166641
294,8,67.9166641
295,10,67.9166641
296,12,67.9166641
297,14,67.9166641
298,16,67.9166641
299,18,67.9166641
300,2,5.58333349
301,4,7.41666651
302,6,9.25
303,8,11.083333
304,10,12.916667
305,12,14.75
306,14,16.583334
307,16,18.416666
308,18,20.25
309,2,9.16666698
310,4,10.833333
311,6,12.5
312,8,14.166667
313,10,15.833333
314,12,17.5
315,14,19.166666
316,16,20.833334
317,18,22.5
318,2,12.75
319,4,14.25
320,6,15.75
321,8,17.25
322,10,18.75
323,12,20.25
324,14,21.75
325,16,23.25
326,18,24.75
327,2,16.333334
328,4,17.666666
329,6,19
330,8,20.333334
331,10,21.666666
332,12,23
333,14,24.333334
334,16,25.666666
335,18,27
336,2,19.916666
337,4,21.083334
338,6,22.25
339,8,23.416666
340,10,24.583334
341,12,25.75
342,14,26.916666
343,16,28.083334
344,18,29.25
345,2,23.5
346,4,24.5
347,6,25.5
348,8,26.5
349,10,27.5
350,12,28.5
351,14,29.5
352,16,30.5
353,18,31.5
354,2,27.083334
355,4,27.916666
356,6,28.75
357,8,29.583334
358,10,30.416666
359,12,31.25
360,14,32.0833321
361,16,32.9166679
362,18,33.75
363,2,30.666666
364,4,31.333334
365,6,32
366,8,32.6666679
367,10,33.3333321
368,12,34
369,14,34.6666679
370,16,35.3333321
371,18,36
372,2,34.25
373,4,34.75
374,6,35.25
375,8,35.75
376,10,36.25
377,12,36.75
378,14,37.25
379,16,37.75
380,18,38.25
381,2,37.8333321
382,4,38.1666679
383,6,38.5
384,8,38.8333321
385,10,39.1666679
386,12,39.5
387,14,39.8333321
388,16,40.1666679
389,18,40.5
390,2,41.4166679
391,4,41.5833321
392,6,41.75
393,8,41.9166679
394,10,42.0833321
395,12,42.25
396,14,42.4166679
397,16,42.5833321
398,18,42.75
399,72,47.0833321
400,74,47.0833321
401,76,47.0833321
402,78,47.0833321
403,80,47.0833321
404,82,47.0833321
405,84,47.0833321
406,86,47.0833321
407,88,47.0833321
408,72,49.1666679
409,74,49.1666679
410,76,49.1666679
411,78,49.1666679
412,80,49.1666679
413,82,49.1666679
414,84,49.1666679
415,86,49.1666679
416,88,49.1666679
417,72,51.25
418,74,51.25
419,76,51.25
420,78,51.25
421,80,51.25
422,82,51.25
423,84,51.25
424,86,51.25
425,88,51.25
426,72,53.3333321
427,74,53.3333321
428,76,53.3333321
429,78,53.3333321
430,80,53.3333321
431,82,53.3333321
432,84,53.3333321
433,86,53.3333321
434,88,53.3333321
435,72,55.4166679
436,74,55.4166679
437,76,55.4166679
438,78,55.4166679
439,80,55.4166679
440,82,55.4166679
441,84,55.4166679
442,86,55.4166679
443,88,55.4166679
444,72,57.5
445,74,57.5
446,76,57.5
447,78,57.5
448,80,57.5
449,82,57.5
450,84,57.5
451,86,57.5
452,88,57.5
453,72,59.5833321
454,74,59.5833321
455,76,59.5833321
456,78,59.5833321
457,80,59.5833321
458,82,59.5833321
459,84,59.5833321
460,86,59.5833321
461,88,59.5833321
462,72,61.6666679
463,74,61.6666679
464,76,61.6666679
465,78,61.6666679
466,80,61.6666679
467,82,61.6666679
468,84,61.6666679
469,86,61.6666679
470,88,61.6666679
471,72,63.75
472,74,63.75
473,76,63.75
474,78,63.75
475,80,63.75
476,82,63.75
477,84,63.75
478,86,63.75
479,88,63.75
480,72,65.8333359
481,74,65.8333359
482,76,65.8333359
483,78,65.8333359
484,80,65.8333359
485,82,65.8333359
486,84,65.8333359
487,86,65.8333359
488,88,65.8333359
489,72,67.9166641
490,74,67.9166641
491,76,67.9166641
492,78,67.9166641
493,80,67.9166641
494,82,67.9166641
495,84,67.9166641
496,86,67.9166641
497,88,67.9166641
498,84.4166641,2
499,82.5833359,4
500,80.75,6
501,78.9166641,8
502,77.0833359,10
503,75.25,12
504,73.4166641,14
505,71.5833359,16
506,69.75,18
507,80.8333359,2
508,79.1666641,4
509,77.5,6
510,75.8333359,8
511,74.1666641,10
512,72.5,12
513,70.8333359,14
514,69.1666641,16
515,67.5,18
516,77.25,2
517,75.75,4
518,74.25,6
519,72.75,8
520,71.25,10
521,69.75,12
522,68.25,14
523,66.75,16
524,65.25,18
525,73.6666641,2
526,72.3333359,4
527,71,6
528,69.6666641,8
529,68.3333359,10
530,67,12
531,65.6666641,14
532,64.3333359,16
533,63,18
534,70.0833359,2
535,68.9166641,4
536,67.75,6
537,66.5833359,8
538,65.4166641,10
539,64.25,12
540,63.0833321,14
541,61.9166679,16
542,60.75,18
543,66.5,2
544,65.5,4
545,64.5,6
546,63.5,8
547,62.5,10
548,61.5,12
549,60.5,14
550,59.5,16
551,58.5,18
552,62.9166679,2
553,62.0833321,4
554,61.25,6
555,60.4166679,8
556,59.5833321,10
557,58.75,12
558,57.9166679,14
559,57.0833321,16
560,56.25,18
561,59.3333321,2
562,58.6666679,4
563,58,6
564,57.3333321,8
565,56.6666679,10
566,56,12
567,55.3333321,14
568,54.6666679,16
569,54,18
570,55.75,2
571,55.25,4
572,54.75,6
573,54.25,8
574,53.75,10
575,53.25,12
576,52.75,14
577,52.25,16
578,51.75,18
579,52.1666679,2
580,51.8333321,4
581,51.5,6
582,51.1666679,8
583,50.8333321,10
584,50.5,12
585,50.1666679,14
586,49.8333321,16
587,49.5,18
588,48.5833321,2
589,48.4166679,4
590,48.25,6
591,48.0833321,8
592,47.9166679,10
593,47.75,12
594,47.5833321,14
595,47.4166679,16
596,47.25,18
597,45,2
598,45,4
599,45,6
600,45,8
601,45,10
602,45,12
603,45,14
604,45,16
605,45,18
606,41.4166679,2
607,41.5833321,4
608,41.75,6
609,41.9166679,8
610,42.0833321,10
611,42.25,12
612,42.4166679,14
613,42.5833321,16
614,42.75,18
615,37.8333321,2
616,38.1666679,4
617,38.5,6
618,38.8333321,8
619,39.1666679,10
620,39.5,12
621,39.8333321,14
622,40.1666679,16
623,40.5,18
624,34.25,2
625,34.75,4
626,35.25,6
627,35.75,8
628,36.25,10
629,36.75,12
630,37.25,14
631,37.75,16
632,38.25,18
633,30.666666,2
634,31.333334,4
635,32,6
636,32.6666679,8
637,33.3333321,10
638,34,12
639,34.6666679,14
640,35.3333321,16
641,36,18
642,27.083334,2
643,27.916666,4
644,28.75,6
645,29.583334,8
646,30.416666,10
647,31.25,12
648,32.0833321,14
649,32.9166679,16
650,33.75,18
651,23.5,2
652,24.5,4
653,25.5,6
654,26.5,8
655,27.5,10
656,28.5,12
657,29.5,14
658,30.5,16
659,31.5,18
660,19.916666,2
661,21.083334,4
662,22.25,6
663,23.416666,8
664,24.583334,10
665,25.75,12
666,26.916666,14
667,28.083334,16
668,29.25,18
669,16.333334,2
670,17.666666,4
671,19,6
672,20.333334,8
673,21.666666,10
674,23,12
675,24.333334,14
676,25.666666,16
677,27,18
678,12.75,2
679,14.25,4
680,15.75,6
681,17.25,8
682,18.75,10
683,20.25,12
684,21.75,14
685,23.25,16
686,24.75,18
687,9.16666698,2
688,10.833333,4
689,12.5,6
690,14.166667,8
691,15.833333,10
692,17.5,12
693,19.166666,14
694,20.833334,16
695,22.5,18
696,5.58333349,2
697,7.41666651,4
698,9.25,6
699,11.083333,8
700,12.916667,10
701,14.75,12
702,16.583334,14
703,18.416666,16
704,20.25,18
705,72,20.25
706,74,18.416666
707,76,16.583334
708,78,14.75
709,80,12.916667
710,82,11.083333
711,84,9.25
712,86,7.41666651
713,88,5.58333349
714,72,22.5
715,74,20.833334
716,76,19.166666
717,78,17.5
718,80,15.833333
719,82,14.166667
720,84,12.5
721,86,10.833333
722,88,9.16666698
723,72,24.75
724,74,23.25
725,76,21.75
726,78,20.25
727,80,18.75
728,82,17.25
729,84,15.75
730,86,14.25
731,88,12.75
732,72,27
733,74,25.666666
734,76,24.333334
735,78,23
736,80,21.666666
737,82,20.333334
738,84,19
739,86,17.666666
740,88,16.333334
741,72,29.25
742,74,28.083334
743,76,26.916666
744,78,25.75
745,80,24.583334
746,82,23.416666
747,84,22.25
748,86,21.083334
749,88,19.916666
750,72,31.5
751,74,30.5
752,76,29.5
753,78,28.5
754,80,27.5
755,82,26.5
756,84,25.5
757,86,24.5
758,88,23.5
759,72,33.75
760,74,32.9166679
761,76,32.0833321
762,78,31.25
763,80,30.416666
764,82,29.583334
765,84,28.75
766,86,27.916666
767,88,27.083334
768,72,36
769,74,35.3333321
770,76,34.6666679
771,78,34
772,80,33.3333321
773,82,32.6666679
774,84,32
775,86,31.333334
776,88,30.666666
777,72,38.25
778,74,37.75
779,76,37.25
780,78,36.75
781,80,36.25
782,82,35.75
783,84,35.25
784,86,34.75
785,88,34.25
786,72,40.5
787,74,40.1666679
788,76,39.8333321
789,78,39.5
790,80,39.1666679
791,82,38.8333321
792,84,38.5
793,86,38.1666679
794,88,37.8333321
795,72,42.75
796,74,42.5833321
797,76,42.4166679
798,78,42.25
799,80,42.0833321
800,82,41.9166679
801,84,41.75
802,86,41.5833321
803,88,41.4166679
